query	protein	fident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	bits	mmseqs2_rank	logFC	se	df	t	pval	adjPval	group1	group2	batch
NbD025170.1	Q8L7K4	0.568	220	92	0	49	268	40	252	2.664e-67	229	1	0.5275143772874022	0.05451344548146065	7.666195273256824	9.676775566622428	1.451706018634666e-5	3.5560430324888636e-5	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD025170.1	Q8L7K4	0.568	220	92	0	49	268	40	252	2.664e-67	229	1	1.1246527784352625	0.0450340022636205	7.666195273256824	24.973413907379555	1.2724291175256486e-8	5.8240312938492724e-8	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD026901.1	Q6DBH4	0.784	167	36	0	62	228	91	257	1.106e-81	269	1	0.4342237517789266	0.1227869570086416	9.118877439855702	3.5363996499104253	0.00622014543932028	0.00930107423791266	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD026901.1	Q6DBH4	0.784	167	36	0	62	228	91	257	1.106e-81	269	1	0.4675936457892347	0.1227869570086416	9.118877439855702	3.808170323467875	0.00406600420216943	0.00653485855226368	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD026901.1	Q6DBH4	0.784	167	36	0	62	228	91	257	1.106e-81	269	1	0.0333698940103081	0.1227869570086416	9.118877439855702	0.2717706735574493	0.7918512536161518	0.81595742646609	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD029792.1	Q9ZUU4	0.638	261	94	0	67	327	29	289	1.034e-89	297	1	-1.251025166524282	0.06291391045118759	7.27633769256646	-19.884714803968556	1.3113437184132e-7	5.606778692698734e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD029792.1	Q9ZUU4	0.638	261	94	0	67	327	29	289	1.034e-89	297	1	0.1444069503438332	0.06847960262422825	7.27633769256646	2.1087585910252	0.07142544849951268	0.0958632934502321	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD029792.1	Q9ZUU4	0.638	261	94	0	67	327	29	289	1.034e-89	297	1	1.3954321168681152	0.06309193791540747	7.27633769256646	22.117439453818733	6.114071350734957e-8	2.0965211661614574e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD031166.1	Q9LMR3	0.66	315	106	0	50	364	30	343	5.042e-139	442	1	-0.1456398284153898	0.1442915664511237	8.701819918722606	-1.009344010862359	0.3400500820277653	0.3934085361211951	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD031166.1	Q9LMR3	0.66	315	106	0	50	364	30	343	5.042e-139	442	1	-0.2720663837625931	0.1442915664511237	8.701819918722606	-1.8855321239772591	0.09311308439546707	0.12290376989038317	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD031166.1	Q9LMR3	0.66	315	106	0	50	364	30	343	5.042e-139	442	1	-0.12642655534720332	0.1387975297174385	8.701819918722606	-0.9108703562994256	0.38689987643065527	0.4204983332260199	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD035127.1	P55826	0.777	507	111	0	53	553	31	537	1.8679999999999999e-261	806	1	2.4611023949773343	0.05355364130511118	8.375342109873614	45.95583670876261	2.309724944263422e-11	7.478737440958142e-10	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD035127.1	P55826	0.777	507	111	0	53	553	31	537	1.8679999999999999e-261	806	1	1.407511992497224	0.04962167242115448	8.375342109873614	28.36486405680232	1.2828650060874291e-9	1.55334440303486e-8	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD035127.1	P55826	0.777	507	111	0	53	553	31	537	1.8679999999999999e-261	806	1	-1.0535904024801104	0.05355364130511118	8.375342109873614	-19.67355303587088	2.6353458434294033e-8	1.0541383373717613e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD039722.1	Q9FPT1	0.833	1116	186	0	1	1116	1	1116	0	1928	1	1.3790659536759011	0.05389828347793874	8.515891928695073	25.586454051739334	2.3598444313467932e-9	2.1257630885599746e-8	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD039722.1	Q9FPT1	0.833	1116	186	0	1	1116	1	1116	0	1928	1	-0.27815285164766956	0.05199362643942814	8.515891928695073	-5.349749011481509	5.569309962952364e-4	0.00102528541056741	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD039722.1	Q9FPT1	0.833	1116	186	0	1	1116	1	1116	0	1928	1	-1.6572188053235708	0.05439717460931002	8.515891928695073	-30.46516325941567	5.417251028846846e-10	5.074272032890505e-9	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD015705.1	Q8RXN1	0.764	310	73	0	8	317	14	323	3.5799999999999995e-158	494	1	2.480489043216306	0.06682012681252229	9.118877439855702	37.12188470063566	2.8955467995571337e-11	8.766019916401798e-10	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD015705.1	Q8RXN1	0.764	310	73	0	8	317	14	323	3.5799999999999995e-158	494	1	1.118994022046956	0.06682012681252229	9.118877439855702	16.746361843737976	3.701889192499774e-8	2.059780935502988e-7	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD015705.1	Q8RXN1	0.764	310	73	0	8	317	14	323	3.5799999999999995e-158	494	1	-1.36149502116935	0.0668201268125223	9.118877439855702	-20.37552285689768	6.458314274586506e-9	3.423277414744591e-8	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD018995.1	F4JMF4	0.645	698	239	0	5	702	37	710	1.504e-272	846	1	-1.090821267439099	0.06542885574194604	7.861420048143985	-16.671868322767867	2.046652345990781e-7	8.19394505545413e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD018995.1	F4JMF4	0.645	698	239	0	5	702	37	710	1.504e-272	846	1	-1.624654793746424	0.0632638529482388	7.861420048143985	-25.680617256677102	7.255878630746939e-9	5.579908041682844e-8	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD018995.1	F4JMF4	0.645	698	239	0	5	702	37	710	1.504e-272	846	1	-0.5338335263073253	0.0603145594620345	7.861420048143985	-8.850823599952697	2.3383806976819233e-5	4.2124984327737935e-5	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD022501.1	Q9FNR1	0.485	243	109	0	1	213	1	243	6.678999999999999e-41	153	1	-0.3629337027392047	0.09103412854090331	9.118877439855702	-3.986787247335837	0.00309079133304468	0.00482349132939002	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD022501.1	Q9FNR1	0.485	243	109	0	1	213	1	243	6.678999999999999e-41	153	1	0.7702217613064718	0.09103412854090334	9.118877439855702	8.460802268902885	1.2992132364416711e-5	3.216002626272237e-5	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD022501.1	Q9FNR1	0.485	243	109	0	1	213	1	243	6.678999999999999e-41	153	1	1.1331554640456765	0.09103412854090334	9.118877439855702	12.44758951623872	4.986987939364555e-7	1.2947043645020822e-6	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD024308.1	Q9ZV05	0.386	205	122	0	14	218	22	221	4.636e-38	142	1	-0.08175168692082109	0.1113525438931803	6.839165659781173	-0.7341699081364939	0.4872458619970589	0.5446621244440477	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD024308.1	Q9ZV05	0.386	205	122	0	14	218	22	221	4.636e-38	142	1	-1.3061355202480218	0.10742454824433197	6.839165659781173	-12.158631724261753	6.993283946874711e-6	1.845599094780638e-5	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD024308.1	Q9ZV05	0.386	205	122	0	14	218	22	221	4.636e-38	142	1	-1.2243838333272008	0.08874887712323447	6.839165659781173	-13.796048727772094	3.037355527135096e-6	6.487048037877443e-6	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD026167.1	Q8LGD5	0.47	135	65	0	32	166	49	172	3.207e-16	78	1	1.0846531417860192	0.0632873313497276	8.445117767317946	17.138550775544555	7.419693362945249e-8	3.4786138452926937e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD026167.1	Q8LGD5	0.47	135	65	0	32	166	49	172	3.207e-16	78	1	0.02370960914319252	0.05974888351831702	8.445117767317946	0.3968209570966117	0.7013396653660521	0.7587374394323295	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD026167.1	Q8LGD5	0.47	135	65	0	32	166	49	172	3.207e-16	78	1	-1.0609435326428267	0.06352172030325981	8.445117767317946	-16.702059194520604	9.173866456284525e-8	2.965907042451465e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD049458.1	F4HU79	0.573	364	147	0	16	360	208	571	5.692999999999999e-128	409	1	0.00127130968707023	0.05162384450804123	8.494761231935126	0.02462640470087823	0.9809216937287772	0.9842259437637944	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD049458.1	F4HU79	0.573	364	147	0	16	360	208	571	5.692999999999999e-128	409	1	2.291639876076325	0.05490952475002125	8.494761231935126	41.73483355591122	3.955505991433528e-11	1.3594769822865383e-9	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD049458.1	F4HU79	0.573	364	147	0	16	360	208	571	5.692999999999999e-128	409	1	2.2903685663892546	0.05490952475002125	8.494761231935126	41.71168074785364	3.974113398816578e-11	9.42277946168094e-10	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbE03058344.1	P10798	0.729	181	48	0	1	181	1	178	1.79e-85	277	1	-0.922630381480572	0.06464564453789177	9.118877439855702	-14.272119770416642	1.514598614919402e-7	6.360175386710421e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbE03058344.1	P10798	0.729	181	48	0	1	181	1	178	1.79e-85	277	1	-0.1944465681057745	0.06464564453789179	9.118877439855702	-3.007883508560277	0.01455354374250803	0.02148884119019362	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbE03058344.1	P10798	0.729	181	48	0	1	181	1	178	1.79e-85	277	1	0.7281838133747974	0.06464564453789179	9.118877439855702	11.264236261856365	1.1787254744178394e-6	2.7718660103678455e-6	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD000821.1	Q9CA67	0.805	463	90	0	4	464	5	467	1.1779999999999998e-249	767	1	0.22512298853644633	0.04830709199069868	8.15630739489648	4.660247165774184	0.00154128129630788	0.00251513689989175	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD000821.1	Q9CA67	0.805	463	90	0	4	464	5	467	1.1779999999999998e-249	767	1	0.3434985015681311	0.04791554633437199	8.15630739489648	7.1688319939226925	8.656316139114465e-5	1.827486872379715e-4	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD000821.1	Q9CA67	0.805	463	90	0	4	464	5	467	1.1779999999999998e-249	767	1	0.11837551303168478	0.05016833776210619	8.15630739489648	2.359566178831975	0.04540677606572458	0.05505494585119604	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD004669.1	Q9C907	0.722	375	104	0	8	381	8	382	9.122e-188	584	1	-0.01251359609967724	0.06090060751144395	6.815340806505696	-0.20547571873278592	0.8432025864382688	0.8690724697130763	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD004669.1	Q9C907	0.722	375	104	0	8	381	8	382	9.122e-188	584	1	1.8116566921538633	0.07425627353432754	6.815340806505696	24.397355346903613	6.909064721790994e-8	3.453540220259232e-7	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD004669.1	Q9C907	0.722	375	104	0	8	381	8	382	9.122e-188	584	1	1.8241702882535404	0.07692132265739696	6.815340806505696	23.714754573036757	8.366523740154599e-8	2.7526972069963724e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD008021.1	O23627	0.822	688	122	0	46	731	42	729	0	1145	1	-0.4382316427998943	0.05163419888582806	9.118877439855702	-8.487236216618728	1.266472123848204e-5	3.08538574119617e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD008021.1	O23627	0.822	688	122	0	46	731	42	729	0	1145	1	-0.8817584843438276	0.05163419888582807	9.118877439855702	-17.077024595531046	3.112913481370663e-8	1.7763087400720465e-7	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD008021.1	O23627	0.822	688	122	0	46	731	42	729	0	1145	1	-0.44352684154393335	0.05163419888582808	9.118877439855702	-8.589788378912317	1.147758558049994e-5	2.1971659114684544e-5	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD006784.1	Q9XI10	0.65	692	237	0	14	691	8	699	2.808e-300	927	1	-0.778779645541445	0.09662017541542443	6.472119117094785	-8.060217673928179	1.3197073351918997e-4	2.609049722848411e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD006784.1	Q9XI10	0.65	692	237	0	14	691	8	699	2.808e-300	927	1	0.6396670209065609	0.1192201083936437	6.472119117094785	5.365428949238106	0.00134977456749766	0.00234354593940384	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006784.1	Q9XI10	0.65	692	237	0	14	691	8	699	2.808e-300	927	1	1.418446666448006	0.11154380964465964	6.472119117094785	12.716498306510164	8.091681140105776e-6	1.594075455643413e-5	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD011077.1	Q9LX65	0.784	450	95	0	3	452	1	440	7.967e-232	715	1	0.7375222824186286	0.08025354973488727	8.67941414790694	9.189902314040795	9.221065357855316e-6	2.3224193922715644e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD011077.1	Q9LX65	0.784	450	95	0	3	452	1	440	7.967e-232	715	1	-1.6864091469853726	0.08025354973488727	8.67941414790694	-21.01351469880551	9.576713184105868e-9	7.07252140604711e-8	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD011077.1	Q9LX65	0.784	450	95	0	3	452	1	440	7.967e-232	715	1	-2.4239314294040013	0.07701696420233232	8.67941414790694	-31.472695068012	2.998426034730455e-10	3.357635970720721e-9	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD011751.1	Q9LHE9	0.759	1166	277	0	1	1150	1	1166	0	1725	1	0.8944515800802663	0.06622607184706751	9.118877439855702	13.50603403061226	2.453580003737221e-7	9.516141889494708e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD011751.1	Q9LHE9	0.759	1166	277	0	1	1150	1	1166	0	1725	1	0.30745877452777065	0.06622607184706751	9.118877439855702	4.642563962388854	0.00117322375636862	0.0020540610279996	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD011751.1	Q9LHE9	0.759	1166	277	0	1	1150	1	1166	0	1725	1	-0.5869928055524956	0.06622607184706752	9.118877439855702	-8.863470068223403	8.866471856786777e-6	1.7337153722592263e-5	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD021944.1	Q9FZD1	0.599	619	243	0	3	610	5	623	2.1179999999999996e-239	745	1	3.080633277982741	0.20464424552721308	8.156620846555729	15.053603242281667	3.078084383369691e-7	1.1605806772063949e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD021944.1	Q9FZD1	0.599	619	243	0	3	610	5	623	2.1179999999999996e-239	745	1	-0.05758469990779301	0.20464424552721308	8.156620846555729	-0.28138929467301116	0.7854187494256476	0.8309853119663256	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD021944.1	Q9FZD1	0.599	619	243	0	3	610	5	623	2.1179999999999996e-239	745	1	-3.1382179778905335	0.18406501965773436	8.156620846555729	-17.049507743111615	1.1468932870048869e-7	3.602631844998365e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD025775.1	Q8VZB5	0.753	504	124	0	10	513	11	514	2.437e-250	771	1	0.6787835800464338	0.08288327209203605	7.915834651228484	8.189632997267438	3.920548200402933e-5	8.590980558803483e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD025775.1	Q8VZB5	0.753	504	124	0	10	513	11	514	2.437e-250	771	1	1.0478646818258042	0.072395884273375	7.915834651228484	14.47409189545844	5.633760636757326e-7	1.986712117208503e-6	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD025775.1	Q8VZB5	0.753	504	124	0	10	513	11	514	2.437e-250	771	1	0.3690811017793704	0.08263014975605674	7.915834651228484	4.466663837219016	0.00214810865606718	0.00297738422738679	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD034918.1	Q9FIH8	0.74	1193	308	0	63	1248	73	1265	0	1769	1	1.6486873141970817	0.05865712468258844	8.029789233203216	28.10719623777385	2.623113007427336e-9	2.2846138240127368e-8	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD034918.1	Q9FIH8	0.74	1193	308	0	63	1248	73	1265	0	1769	1	-0.1690153441185245	0.05591003988575402	8.029789233203216	-3.0229873644141314	0.01641335355821723	0.0240678909412913	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD034918.1	Q9FIH8	0.74	1193	308	0	63	1248	73	1265	0	1769	1	-1.817702658315606	0.05595398274748812	8.029789233203216	-32.4856707076353	8.278010629966294e-10	6.836626893657931e-9	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD050223.1	Q9C667	0.693	588	179	0	1	584	1	588	7.821e-261	807	1	1.920566389786311	0.0531805047149859	7.537843756976745	36.11410610108611	1.0121871831169996e-9	1.115350686894152e-8	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD050223.1	Q9C667	0.693	588	179	0	1	584	1	588	7.821e-261	807	1	2.072699316302727	0.05858724688422786	7.537843756976745	35.377994811712405	1.181197992791629e-9	1.4659979532758331e-8	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD050223.1	Q9C667	0.693	588	179	0	1	584	1	588	7.821e-261	807	1	0.1521329265164162	0.06039691191841383	7.537843756976745	2.5188858450564897	0.03757751333647763	0.04582323405769161	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD000417.1	Q8L5Y0	0.713	1003	287	0	1	1003	1	1000	0	1412	1	1.2284475610167949	0.10867924168935342	7.667436057006799	11.303424112289676	4.726415756516847e-6	1.2759894622427352e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD000417.1	Q8L5Y0	0.713	1003	287	0	1	1003	1	1000	0	1412	1	0.08370691296543614	0.09782152074851884	7.667436057006799	0.8557106076957364	0.41809415685765416	0.4901717903017577	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD000417.1	Q8L5Y0	0.713	1003	287	0	1	1003	1	1000	0	1412	1	-1.1447406480513589	0.1110708977044636	7.667436057006799	-10.306395930077686	9.224807066689026e-6	1.7951410267407044e-5	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD012186.1	Q9C991	0.556	300	131	0	2	301	3	297	1.723e-107	347	1	1.052507003048855	0.05984443340711366	7.449709869840954	17.587383539731942	2.449689143954344e-7	9.509305903725462e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012186.1	Q9C991	0.556	300	131	0	2	301	3	297	1.723e-107	347	1	-0.03139368833537449	0.05494045038051465	7.449709869840954	-0.5714130138712636	0.5845408007434674	0.6534750584013388	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD012186.1	Q9C991	0.556	300	131	0	2	301	3	297	1.723e-107	347	1	-1.0839006913842295	0.06218859604080071	7.449709869840954	-17.429251669761182	2.616448462188571e-7	7.36164466565399e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD016706.1	Q9C977	0.596	552	217	0	73	624	59	596	2.168e-203	642	1	-0.14029314321068195	0.04812928439710535	7.915050067138797	-2.9149226914148683	0.01966637555490747	0.02723786918144036	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD016706.1	Q9C977	0.596	552	217	0	73	624	59	596	2.168e-203	642	1	-0.36157289702388146	0.0505125698825194	7.915050067138797	-7.158077640175836	1.0154644537442424e-4	2.1122417035983592e-4	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD016706.1	Q9C977	0.596	552	217	0	73	624	59	596	2.168e-203	642	1	-0.2212797538131995	0.052100090665463	7.915050067138797	-4.247204774249754	0.00287879936462419	0.00391790300369811	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD031748.1	Q94BR1	0.752	596	147	0	11	606	105	699	1.072e-296	911	1	0.9092760968719458	0.07987353065905235	8.449079729217726	11.383947715461282	2.048875795200739e-6	6.119235997965844e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD031748.1	Q94BR1	0.752	596	147	0	11	606	105	699	1.072e-296	911	1	-0.917872061639002	0.07468662702771901	8.449079729217726	-12.28964405231937	1.1094456129447452e-6	3.5972445563404364e-6	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD031748.1	Q94BR1	0.752	596	147	0	11	606	105	699	1.072e-296	911	1	-1.8271481585109477	0.07987353065905235	8.449079729217726	-22.875515122904744	6.746016153769955e-9	3.517059530343542e-8	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD036717.1	Q9M206	0.753	81	20	0	3	83	2	81	1.3199999999999999e-31	116	1	-1.7779383549757255	0.07467361694092281	6.492757647258286	-23.80945811667756	1.456975549736238e-7	6.141289392661803e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD036717.1	Q9M206	0.753	81	20	0	3	83	2	81	1.3199999999999999e-31	116	1	-2.06999690489002	0.08089915290776353	6.492757647258286	-25.587374286231512	9.168001551041565e-8	4.3346699396882234e-7	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD036717.1	Q9M206	0.753	81	20	0	3	83	2	81	1.3199999999999999e-31	116	1	-0.29205854991429425	0.06752745155934449	6.492757647258286	-4.3250343848327715	0.0041239049153853	0.0055166488508807	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD038127.1	P54887	0.765	721	168	0	1	721	1	717	0	1111	1	-0.6934079077335782	0.04941057160137431	8.068363684896056	-14.03359413300719	5.944368491000183e-7	2.0652751491282127e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD038127.1	P54887	0.765	721	168	0	1	721	1	717	0	1111	1	-0.5651983281257735	0.04829466201755306	8.068363684896056	-11.703122136362564	2.4179546348415064e-6	7.187905062190187e-6	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD038127.1	P54887	0.765	721	168	0	1	721	1	717	0	1111	1	0.12820957960780466	0.04588686426664064	8.068363684896056	2.794036630239123	0.02321847190777986	0.02888892578222234	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD044787.1	P56820	0.764	579	133	0	4	569	6	584	3.722e-289	887	1	1.3537592836103	0.0609817017042623	8.328869043479951	22.19943435123391	1.0506956856730737e-8	7.017202277410005e-8	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD044787.1	P56820	0.764	579	133	0	4	569	6	584	3.722e-289	887	1	0.18694975274938136	0.05616830744859885	8.328869043479951	3.328385013567734	0.00983166918057998	0.01487064925485151	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD044787.1	P56820	0.764	579	133	0	4	569	6	584	3.722e-289	887	1	-1.1668095308609188	0.0609817017042623	8.328869043479951	-19.133764690914894	3.545374020194963e-8	1.3478709877276278e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD050476.1	Q9FGP3	0.508	371	179	0	5	375	9	373	2.215e-119	386	1	2.7001025318155687	0.0835215723202804	6.36785318980162	32.32820523853979	2.6462201052359044e-8	1.4797636333158978e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD050476.1	Q9FGP3	0.508	371	179	0	5	375	9	373	2.215e-119	386	1	-0.08562035366377581	0.06547012244061794	6.36785318980162	-1.3077775093735975	0.23617718639283705	0.2920674422372532	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD050476.1	Q9FGP3	0.508	371	179	0	5	375	9	373	2.215e-119	386	1	-2.7857228854793443	0.078654996056383375	6.36785318980162	-35.41698588964921	1.4842214626927522e-8	6.572350342231138e-8	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD004232.1	Q9SJB9	0.882	145	17	0	1	143	1	145	6.09e-80	259	1	0.007230844546613	0.07890568592051785	7.939061752791264	0.09163908104032806	0.9292548530529036	0.9412629071503908	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD004232.1	Q9SJB9	0.882	145	17	0	1	143	1	145	6.09e-80	259	1	2.338551869001112	0.09079615144450164	7.939061752791264	25.756068201090347	6.174035569185703e-9	4.8910622204116536e-8	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD004232.1	Q9SJB9	0.882	145	17	0	1	143	1	145	6.09e-80	259	1	2.3313210244544993	0.09079615144450164	7.939061752791264	25.676429973791336	6.326050342739783e-9	3.3648563013525424e-8	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD005833.1	Q9LJX6	0.681	160	50	0	32	191	29	186	1.963e-68	228	1	-2.5325307035883613	0.07585587616330104	6.006357523860369	-33.386084660552584	4.7395179894627096e-8	2.422902331455307e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD005833.1	Q9LJX6	0.681	160	50	0	32	191	29	186	1.963e-68	228	1	-2.572063531164754	0.0826225068774027	6.006357523860369	-31.130301274702845	7.199492376723109e-8	3.574147993244317e-7	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD005833.1	Q9LJX6	0.681	160	50	0	32	191	29	186	1.963e-68	228	1	-0.03953282757639265	0.06468177603422107	6.006357523860369	-0.6111895807480161	0.5634742151311176	0.597296036347766	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD007198.1	Q94AH9	0.852	307	45	0	7	313	15	317	7.412e-148	464	1	0.3744789530608864	0.04806159280225443	9.118877439855702	7.79164674382828	2.5339476963039508e-5	5.797011441123032e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD007198.1	Q94AH9	0.852	307	45	0	7	313	15	317	7.412e-148	464	1	-0.291464788423429	0.04806159280225443	9.118877439855702	-6.064401353126965	1.7739871718396572e-4	3.5274475673251394e-4	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007198.1	Q94AH9	0.852	307	45	0	7	313	15	317	7.412e-148	464	1	-0.6659437414843155	0.04806159280225443	9.118877439855702	-13.856048096955249	1.9622897709796267e-7	5.764306835461518e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD008222.1	B9DGG8	0.574	125	52	0	1	124	1	125	6.664999999999999e-39	139	1	-1.2480987860969124	0.06759684937814149	9.118877439855702	-18.463860336373973	1.5554767401314633e-8	9.612545055196925e-8	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD008222.1	B9DGG8	0.574	125	52	0	1	124	1	125	6.664999999999999e-39	139	1	-0.3041856092676972	0.06759684937814149	9.118877439855702	-4.499996849942838	0.00144066279286997	0.00248816442154736	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD008222.1	B9DGG8	0.574	125	52	0	1	124	1	125	6.664999999999999e-39	139	1	0.9439131768292152	0.0675968493781415	9.118877439855702	13.963863486431132	1.833687006791638e-7	5.418593615307565e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD009075.1	Q9FJH0	0.906	213	20	0	5	216	4	216	1.456e-125	394	1	0.23175941906005887	0.0592980073475917	7.76895709157738	3.908384605599592	0.00475597892213591	0.00723517665103959	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD009075.1	Q9FJH0	0.906	213	20	0	5	216	4	216	1.456e-125	394	1	-0.5895602878444326	0.0592980073475917	7.76895709157738	-9.942328827148636	1.0897521239852349e-5	2.7493012365703153e-5	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD009075.1	Q9FJH0	0.906	213	20	0	5	216	4	216	1.456e-125	394	1	-0.8213197069044915	0.04995481508982088	7.76895709157738	-16.441252068048367	2.581969833295687e-7	7.2829805651295e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD049779.1	Q9FMF1	0.677	393	121	0	34	410	12	404	2.198e-169	532	1	-0.1297331203280103	0.10682003957153044	7.724190264433138	-1.2145017063126664	0.2603767839500911	0.30776811393889075	Nb_35S_LST8	Nb_35S_GFP	R0563
